line,total_obs,zscore_anomaly_count,iforest_v3_anomaly_count,avg_iforest_v3_score,zscore_anomaly_rate,iforest_v3_anomaly_rate
KADIKOY-TURKIS BLOKLARI,8081,20,94,0.4518164686286414,0.0024749412201460217,0.011632223734686302
GIYIMKENT-TURGUT REIS-BAKIRKOY,10928,165,127,0.4399458029270017,0.01509882869692533,0.011621522693997072
YESILPINAR - GOKTURK,2505,35,29,0.448008211723327,0.013972055888223553,0.01157684630738523
PARSELLER MAH-UZUNCAYIR M.BUS-KADIKOY,9702,4,111,0.45663491562678327,4.1228612657184083E-4,0.011440940012368584
KADIKOY-U.MUMCU MAH.,10234,157,117,0.4432892886841159,0.015341020128981826,0.011432479968731679
KADIKOY-YENISEHIR,8925,147,102,0.441763989821918,0.01647058823529412,0.011428571428571429
ATISALAN KOYICI-EMINONU,2105,31,24,0.44688685941326406,0.014726840855106888,0.01140142517814727
KADIKOY-GUZELTEPE,11936,214,136,0.43542960580314555,0.017928954423592495,0.011394101876675604
USKUDAR-BEYKOZ,8167,18,93,0.4461839049731938,0.002203991673809232,0.011387290314681034
BATISEHIR-KOCATEPE METRO,3163,36,36,0.4504638605451669,0.01138159974707556,0.01138159974707556
BASAKSEHIR 4.2.1. ETAP - MECIDIYEKOY,2461,32,28,0.44953424047375445,0.01300284437220642,0.011377488825680617
SAHINBEY - TEPEUSTU,3253,56,37,0.4470474355251267,0.017214878573624345,0.011374116200430372
MECIDIYEKOY - BASAKSEHIR METROKENT,13125,186,149,0.4441345674883956,0.014171428571428571,0.011352380952380952
BASIN TESISLERI-Y.BOSNA METRO,7505,123,85,0.4428471496387954,0.016389073950699534,0.011325782811459028
KARTAL-TEPEOREN-AKFIRAT,7959,127,90,0.4402177274487251,0.01595677848976002,0.011307953260459858
EYUPSULTAN-VEZNECILER,6545,0,74,0.4525853778350591,0.0,0.011306340718105424
YENIDOGAN-AYRILIKCESME,6209,102,70,0.4365976442111817,0.016427766145917216,0.011273957158962795
RESADIYE - NECIP FAZIL METRO,7187,119,81,0.4433009764555929,0.016557673577292334,0.011270349241686378
DUMLUPINAR / KAZIMKARABEKIR - KADIKOY,7365,117,83,0.44510729551218586,0.015885947046843176,0.011269517990495588
GIYKOOP - BIRLIK MAH - EMINONU,11894,178,134,0.4417801863765355,0.014965528838069614,0.01126618463090634
KADIKOY- ZUMRUTEVLER,5422,75,61,0.44479836909201614,0.01383253412025083,0.011250461084470675
OSMANIYE - EMINONU,7735,126,87,0.44285958238948014,0.016289592760180997,0.011247575953458306
USKUDAR-ALEMDAR,9160,117,103,0.44594656464736926,0.01277292576419214,0.011244541484716156
HAMIDIYE MAHALLESI-EMINONU,5706,87,64,0.4414876944672863,0.015247108307045216,0.011216263582194182
ZINCIRLIKUYU-SOGUTLUCESME,13823,232,155,0.5190232099790211,0.01678362150039789,0.011213195398972727
TEPEKENT-AVCILAR METROBUS,5981,117,67,0.44126929566449785,0.019561946162849023,0.01120214011034944
YENIBOSNAMETRO-TAKSIM,7079,1,79,0.44770863968471863,1.4126289023873428E-4,0.01115976832886001
HILAL KONUTLARI - TEPEUSTU,7090,112,79,0.440924495051514,0.015796897038081806,0.011142454160789845
CEBECI - TAKSIM,12209,41,136,0.4639787023550373,0.003358178392988779,0.011139323449913998
ORTACESME-KAVACIK-CAVUSBASI-UMRANIYE DEV.HST,5218,99,58,0.4364401119566978,0.018972786508240705,0.011115369873514757
USKUDAR-SENEVLER,7302,122,81,0.44560825285285466,0.016707751301013422,0.011092851273623664
KADIKOY-KAYISDAGI,7689,4,85,0.4515548472411856,5.202236961893615E-4,0.01105475354402393
SILIVRI-YENIBOSNA,7691,6,85,0.45263132783216325,7.801326225458328E-4,0.011051878819399298
GAZIOSMANPASA -TAKSIM,7241,4,80,0.4472390436291548,5.524098881369977E-4,0.011048197762739954
DENIZ HARP OKULU - SABIHA GOKCEN HAVALIMANI,5798,98,64,0.44914911648926326,0.016902380131079683,0.011038289065194894
AKSEMSETTIN MAH. - EMINONU,6705,4,74,0.44657139852461236,5.965697240865026E-4,0.011036539895600299
EMINONU - KULAKSIZ,6175,14,68,0.44771876331868476,0.0022672064777327933,0.011012145748987854
YUNUS EMRE MAHALLESI - BASAKSEHIR METROKENT,17375,241,191,0.4458331777169871,0.013870503597122302,0.010992805755395683
ESENLER METRO - TAKSIM,2911,41,32,0.4504933117042931,0.014084507042253521,0.01099278598419787
KADIKOY - CEKMEKOY,4108,61,45,0.44534154525767067,0.014849074975657255,0.010954235637779941
KADIKOY-KOSUYOLU-USKUDAR,2559,37,28,0.4584084966823751,0.014458772958186792,0.010941774130519734
BOGAZKOY-BAHCESEHIR-OLIMPIYATKOY METRO,12841,185,140,0.4431358629194592,0.014406977649715755,0.010902577680865977
GUZELYALI - TUZLA DEVLET HST.,4605,71,50,0.4682949149167418,0.015418023887079262,0.010857763300760043
Y.KADIKOY-EMINONU,5538,13,60,0.4541593884534175,0.002347417840375587,0.010834236186348862
YUNUS EMRE MAHALLESI - EMINONU,11763,160,127,0.441594648095145,0.013601972285981468,0.01079656550199779
GUZELTEPE-KISIKLI METRO,2318,37,25,0.4579460922883161,0.015962036238136326,0.010785159620362382
ORTACESME-KARLIKTEPE,5193,103,56,0.44127133890221115,0.019834392451376852,0.010783747352204892
ALTUNIZADE-BIRLIK MAHALLESI,2968,44,32,0.4484614112527592,0.014824797843665768,0.01078167115902965
CAGDASKENT/ SEKERPINAR MAH. - KARTAL,9480,152,102,0.44291437522652777,0.016033755274261603,0.010759493670886076
YAVUZTURK MAHALLESI-UMRANIYE METRO,1584,23,17,0.45957861114145815,0.01452020202020202,0.010732323232323232
BASAKSEHIR METROKENT-MECIDIYEKOY,9615,137,103,0.4458357318154356,0.014248569942797712,0.010712428497139886
YUNUS EMRE MAHALLESI. - SISLI,8407,9,90,0.44857732156808566,0.00107053645771381,0.0107053645771381
ADALAR,22157,285,235,0.44713036536773154,0.012862752177641377,0.010606128988581487
KIRAC-AVCILAR METROBUS,8688,15,92,0.457975092919733,0.0017265193370165745,0.010589318600368325
GUVERCINTEPE MAH-KAYASEHIR-BASAKSEHIR,7102,94,75,0.4440043783063408,0.013235708251196845,0.010560405519571952
FENERTEPE-YENIBOSNA METRO,8674,105,91,0.44159731991695794,0.012105141803089694,0.010491122896011068
FATIH SULTAN MEHMET - BESIKTAS,8117,117,85,0.4397043162768951,0.014414192435628926,0.010471849205371442
MECIDIYEKOY - GOKTURK,10982,156,115,0.44041611880499726,0.014205062830085595,0.010471680932434894
ZEYTINBURNU - MECIDIYEKOY,6974,6,73,0.44735497936542434,8.603383997705764E-4,0.010467450530542013
USKUDAR-GUZELTEPE-UMRANIYE DEVLET HASTANESI,9363,4,98,0.46145394945439944,4.272134999465983E-4,0.01046673074869166
HILAL KONUTLARI-KARTAL METRO,7171,113,75,0.4379376144102542,0.01575791381955097,0.01045879235810905
CUMHURIYETKOY / HUSEYINLI - CEKMEKOY,5739,102,60,0.44579289327110183,0.017773131207527444,0.010454783063251438
YENIDOGAN-ALTUNIZADE METROBUS,8143,111,85,0.4383139668447172,0.013631339801056122,0.010438413361169102
KARTAL-BOYA VERNIK SANAYI-AKFIRAT EVLERI,2404,33,25,0.4573768283427249,0.01372712146422629,0.010399334442595673
TUZLA EMLAK KONUTLARI - UZUNCAYIR METROBUS,2988,34,31,0.44727589880263935,0.011378848728246318,0.010374832663989291
CATALCA-AVCILAR METROBUS,8296,26,86,0.4559434747706964,0.00313404050144648,0.010366441658630666
ZUMRUTEVLER - HUZUREVI-MALTEPE,11483,177,119,0.4429254060214883,0.015414090394496212,0.010363145519463554
USKUDAR-UNALAN MAHALLESI,10003,157,103,0.4388229156918255,0.015695291412576227,0.010296910926721983
R.HISARUSTU-B.ICI.UNV-SARITEPE KAMPUS-ARIKOY,5350,80,55,0.4406693156906399,0.014953271028037384,0.010280373831775701
ALIBAHADIR-ZERZEVATCI-KAVACIK,4970,83,51,0.4433382919357768,0.01670020120724346,0.010261569416498993
HILTON SITESI-EMINONU,1759,22,18,0.44786754287695696,0.012507106310403639,0.01023308698123934
CEVATPASA-EMINONU,9187,129,94,0.44232835440851487,0.014041580494176554,0.010231849352345706
ADALAR-BOSTANCI,6661,56,68,0.4586637987438675,0.00840714607416304,0.010208677375769405
SULTANBEYLI - YAMANEVLER METRO,13366,174,136,0.4395359751481474,0.013018105641179112,0.010175071075864133
YESILPINAR-BAKIRKOY,12703,172,129,0.43703985067050444,0.013540108635755334,0.0101550814768165
HURRIYET MAHALLESI - BEYAZIT,1675,20,17,0.45199914644932654,0.011940298507462687,0.010149253731343283
KAYABASI KIPTAS-OLIMPIYATKOY METRO,13938,189,141,0.441659886316357,0.013560051657339646,0.010116229014205768
YENI MAHALLE-KADIKOY,1885,28,19,0.45098923451521405,0.014854111405835544,0.010079575596816976
METROKENT - MECIDIYEKOY,1787,20,18,0.45611173744134337,0.01119194180190263,0.010072747621712367
SILIVRI-TUYAP,7557,128,76,0.44304361087912825,0.01693793833531825,0.01005690088659521
SOYAK YENISEHIR-YENISAHRA METRO,1495,18,15,0.4519275211217552,0.012040133779264214,0.010033444816053512
BURHANIYE MAH. - USKUDAR,5083,89,51,0.4444610688696117,0.017509344875073777,0.010033444816053512
AVCILAR CIHANGIR MAH. - BAKIRKOY,7054,103,70,0.43925849691700114,0.014601644457045648,0.009923447689254324
A.YESEVI MAH-UMRANIYE,6569,92,65,0.44128407290320787,0.014005175825848683,0.009894961181306134
Y.TEPE UNV.- ATASEHIR- TAKSIM,3237,52,32,0.45670328608839883,0.01606425702811245,0.009885696632684585
ALEMDAR-ZIVERBEY-KADIKOY,7714,100,76,0.4376470000409623,0.012963443090484833,0.009852216748768473
HAMIDIYE MAHALLESI - MECIDIYEKOY,8227,118,81,0.43959466662395386,0.0143430168955877,0.009845630241886472
KADIKOY-KURFALI MAHALLESI,6916,101,68,0.4398020342909467,0.014603817235396183,0.009832272990167727
CIRCIR METRO/YILDIZTABYA - MECIDIYEKOY,10483,163,103,0.43622965544978,0.015548984069445769,0.009825431651244873
SULTANBEYLI YENI DEVLET HST.-SULTANBEYLI MERKEZ,6210,96,61,0.443663022139822,0.015458937198067632,0.009822866344605476
CEBECL PERONLAR-FENERTEPE-OLIMPIYATKOY METRO,5600,91,55,0.44160413037940216,0.01625,0.009821428571428571
USKUDAR-KIRAZLITEPE-FERAH MAH.,12068,184,118,0.43942167204328547,0.015246934040437522,0.00977792509115015
TUYAP METROBUS - K.S.S. HASTANESI,2763,34,27,0.4431101813517351,0.012305465074194716,0.009771986970684038
CEBECI MAHALLESI-TASOLUK-HARACCI,9424,148,92,0.44142496027411615,0.015704584040747028,0.009762308998302207
YEDITEPE UNV-FINDIKLI MAH-MALTEPE-CEVIZLI,14986,198,146,0.44096835707725807,0.013212331509408782,0.009742426264513547
KAZIM KARABEKIR-ZINCIRLIKUYU METROBUS,1854,29,18,0.44555807980904477,0.01564185544768069,0.009708737864077669
E.KADIKOY-ADALAR,5666,55,55,0.4530592974590647,0.009707024355806565,0.009707024355806565
KARADOLAP MAH.-BINEVLER-SISLI,5693,79,55,0.44211448152956384,0.013876690672756016,0.009660987177235202
UMRANIYE-OMERLI-(HUSEYINLI KOYU),10352,144,100,0.44340188394572977,0.013910355486862442,0.009659969088098918
OTOGAR - MECIDIYEKOY,2806,38,27,0.44673539731601725,0.0135424091233072,0.00962223806129722
KAYASEHIR -ZEYTINBURNU METRO,11562,151,111,0.4409779960294302,0.013060024217263448,0.009600415153087702
TURGUTREIS - EMINONU,2509,33,24,0.4446056732212043,0.01315265045834994,0.009565563969709047
USKUDAR-INKILAP MAH.,8063,134,77,0.44251060390872743,0.016619124395386334,0.009549795361527967
KUCUKSU-CAVUSBASI-CENGELDERE,3252,50,31,0.44826636904282086,0.015375153751537515,0.009532595325953259
YENIDOGAN - AYRILIKCESME,6937,93,66,0.43849178943545863,0.013406371630387775,0.009514199221565519
KARTAL-KAVAKPINAR-KURTKOY SAN.MAH.,11460,156,109,0.4417637598873833,0.013612565445026177,0.009511343804537522
USKUDAR-EMINONU,10548,72,100,0.450648509196219,0.006825938566552901,0.009480470231323474
TUZLA -KARTAL METRO,8135,108,77,0.4392735714215287,0.013275968039336202,0.009465273509526737
KOCAMUSTAFAPASA - TAKSIM,6773,3,64,0.4447386502573745,4.429351838181013E-4,0.009449283921452828
CIRCIR METRO - 4.LEVENT METRO,3181,43,30,0.44673388941590153,0.01351776171015404,0.009430996541967935
GUNESLI-EMINONU,7636,17,72,0.45331882623588676,0.0022262964903090625,0.009429020429544265
SANCAKTEPE VEYSEL KARANI-DOGANCILAR USKUDAR,4569,63,43,0.44561156166575006,0.013788575180564675,0.009411249726417159
CEKMEKOY/SAMANDIRA-KARTAL,9361,125,88,0.43645030617743313,0.01335327422283944,0.009400705052878966
CEVIZLIBAG - ISTANBUL HAVALIMANI,3086,42,29,0.4652976076374595,0.013609850939727802,0.009397278029812054
YUNUS EMRE MAHALLESI-VEZNECILER,9379,6,88,0.4593899057751227,6.397270497920887E-4,0.009382663396950635
AYAZAGAKOYU - KABATAS,6940,3,65,0.442903957914982,4.322766570605187E-4,0.009365994236311239
HABIPLER MERKEZ MAH.-YUNUS EMRE MAH.,535,5,5,0.4515664787797352,0.009345794392523364,0.009345794392523364
SAHINTEPE - AVCILAR-CIHANGIR MAH.,14613,96,136,0.45830425146576914,0.006569492917265448,0.00930678163279272
FEVZI CAKMAK MAH.- BAKIRKOY,1832,23,17,0.4558236003334456,0.012554585152838428,0.009279475982532752
TASDELEN-UMRANIYE-SANTRAL,1189,16,11,0.481728230081432,0.01345668629100084,0.009251471825063078
KARADENIZ MAH./ GUMUSSUYU,3568,37,33,0.45368447311212107,0.010369955156950673,0.009248878923766817
GURPINAR– AVCILAR METROBUS,10277,86,95,0.45493534884007336,0.008368200836820083,0.009243942784859394
ARNAVUTKOY-EMINONU,20131,237,186,0.44839528778203686,0.011772887586309672,0.009239481396850628
VEYSEL KARANI / SAMANDIRA - KOZYATAGI METRO,7252,106,67,0.4380359352394387,0.01461665747380033,0.009238830667402095
BOGAZKOY MAH.- AVCILAR METROBUS,14939,189,138,0.44884833629316534,0.01265144922685588,0.009237566102148738
ESENYURT INCIRTEPE-AKSARAY,3164,42,29,0.446257500585058,0.01327433628318584,0.009165613147914033
MEDENIYET UNV.-PENDIK METRO YHT,2953,31,27,0.4490073266563055,0.010497798848628514,0.009143244158482899
YUZYIL MAH. - BAKIRKOY,10291,130,94,0.4419545627786702,0.012632397240307064,0.009134194927606646
CEKMEKOY - MECIDIYEKOY,3506,41,32,0.4482438507086604,0.011694238448374215,0.00912721049629207
HADIMKOY TOKI-BAYRAMPASA METRO,10101,122,92,0.44421291668230684,0.012078012078012079,0.009108009108009109
ZUBEYDE HANIM MAHALLESI-BEYAZIT,9255,120,84,0.4394814889850775,0.012965964343598054,0.00907617504051864
KADIKOY-BASIBUYUK MAHALLESI,8300,123,75,0.44268984811951456,0.014819277108433735,0.009036144578313253
KARTAL-KURNAKOY-EMIRLI,3768,55,34,0.44833127206976314,0.014596602972399151,0.009023354564755838
K.S.S HASTANESI-B.CEKMECE DEVLET HASTANESI,14744,159,133,0.45113223319160756,0.010784047748236571,0.00902061855670103
KADIKOY-UMRANIYE TEPEUSTU,8210,8,74,0.45378625835811637,9.7442143727162E-4,0.009013398294762484
BESIKTAS - KURUCESMEUSTU,3344,47,30,0.4422975667287494,0.014055023923444977,0.008971291866028708
MACKA - TASKISLA,2567,22,23,0.46851933579709015,0.008570315543435918,0.008959875340864823
K.S.SULEYMAN EGT.ARS.HST-SOGUTLU CESME-Z.BURNU METRO,8952,108,80,0.443448345290807,0.012064343163538873,0.008936550491510277
KADIKOY-KUCUKYALI LOJMANLARI,2688,36,24,0.45834636020534975,0.013392857142857142,0.008928571428571428
YEDITEPE UNIV./FINDIKLI MAHALLESI - KOZYATAGI METRO,1568,22,14,0.452455314942964,0.01403061224489796,0.008928571428571428
SAHINTEPESI - TOPKAPI,3931,49,35,0.44694193925197195,0.012465021622996692,0.008903586873569066
TASOLUK-ARNAVUTKOY-YENIKAPI,1348,18,12,0.45849552941380756,0.013353115727002967,0.008902077151335312
SAHINBEY-KAVACIK,3484,44,31,0.4499992558536208,0.012629161882893225,0.008897818599311137
PASAKOY-YENIDOGAN-YAMANEVLER METRO,6533,103,58,0.44205812436223596,0.015766110515842646,0.008878003979794888
S.SAHINBEY-KARTAL,3726,54,33,0.4445436204766567,0.014492753623188406,0.008856682769726247
ESENTEPE MAH. - BEYAZIT,7699,3,68,0.452588007250024,3.8966099493440706E-4,0.008832315885179893
CIKSALIN - EMINONU,6364,82,56,0.4391390896303589,0.012884978001257071,0.008799497171590195
HACIOSMAN-SARIYER - ISTANBUL HAVALIMANI,5346,69,47,0.45583738920397615,0.012906846240179574,0.008791619902731014
GUVERCINTEPE-OLIMPIYATKOY METRO,14220,168,125,0.43865191119618374,0.01181434599156118,0.008790436005625879
KONAKLAR MAH.-4.LEVENT,4458,58,39,0.44174450048768693,0.01301031852848811,0.008748317631224764
KUCUKKOY - EMINONU,7344,10,64,0.448131289051549,0.0013616557734204794,0.008714596949891068
ALEMDAR-HALICIOGLU,8045,4,70,0.44951285575303374,4.972032318210068E-4,0.00870105655686762
ISTINYE ISKELE-MASLAK,806,4,7,0.4533386806659644,0.004962779156327543,0.008684863523573201
ESENLER METRO-AKSARAY MURATPASA,1729,17,15,0.4545067387296781,0.009832272990167727,0.008675534991324466
KADIKOY-GOLET-SULTANBEYLI,7495,12,65,0.4453979735920221,0.0016010673782521682,0.00867244829886591
USKUDAR-S.GAZI EMEK MAH,8769,121,76,0.43659494891968964,0.013798608735317595,0.00866689474284411
SABIHA GOKCEN HAVALIMANI-4.LEVENT METRO,3934,46,34,0.45072282971760685,0.011692933401118455,0.00864260294865277
USKUDAR-SOFULAR KOYU,4397,57,38,0.46031485995831073,0.01296338412554014,0.008642256083693428
GURPINAR –  AVCILAR METROBUS,6837,102,59,0.43888834406728905,0.01491882404563405,0.008629515869533422
TOPKAPI-HABIBLER,42736,413,368,0.44183313106072886,0.009663983526769001,0.008611007113440658
DERBENT MAHALLESI- BESIKTAS,814,11,7,0.44769008116064707,0.013513513513513514,0.0085995085995086
CEBECI MAH-ISTIKLAL MAH-BOGAZKOY,8843,126,76,0.4402103853683278,0.014248558181612575,0.00859436842700441
KARTAL-BALLICA-KURTDOGMUS,5824,85,50,0.44023791754120506,0.01459478021978022,0.008585164835164836
KARTAL-GUZELYALI,6061,79,52,0.4404493280165939,0.013034152780069296,0.008579442336248144
SULTANBEYLI-UMRANIYE,14951,196,128,0.4401569157869673,0.013109491003946224,0.008561300247475085
ORTAKOY-DEREBOYU- TAKSIM,13795,27,118,0.44420132775256405,0.0019572308807538964,0.008553823849220732
KADIKOY-FENERBAHCE,7380,84,63,0.4385660122369456,0.011382113821138212,0.00853658536585366
YENISEHIR- PENDIK METRO / PENDIK YHT,10000,121,85,0.44044452111766924,0.0121,0.0085
TEPEUSTU-MECIDIYEKOY,9681,115,82,0.44869704230459595,0.01187893812622663,0.008470199359570293
UGURMUMCU-KARTAL,2841,27,24,0.4607666242393724,0.009503695881731784,0.008447729672650475
ISTOC - BAKIRKOY,7817,102,66,0.43852841095788564,0.013048484073173851,0.00844313675323014
YUNUS EMRE MAHALLESI-TOPKAPI,18269,264,154,0.4355522652841424,0.01445070885105917,0.00842958016311785
GOZTEPE MAHALLESI - BEYAZIT,6773,19,57,0.4521170976641146,0.002805256164181308,0.008415768492543925
MIMARSINAN – I.U.AVCILAR KAMPUSU,7027,45,59,0.45016957837968297,0.0064038707841184,0.008396186139177458
KADIKOY-BARBOROS MAH,5123,65,43,0.4502877365647619,0.012687878196369315,0.008393519422213547
YESILKOY - EMINONU,4315,57,36,0.44135284673632913,0.01320973348783314,0.008342989571263035
YESILBAGLAR-CEVIZLI,6244,82,52,0.4438428700560713,0.01313260730301089,0.008327994875080076
MASLAK GAZETECILER SITESI-ISTINYE DEREICI-BESIKTAS,4445,68,37,0.44017804675622424,0.015298087739032622,0.008323959505061868
YEDIKULE - EMINONU,2409,36,20,0.4427403110026182,0.014943960149439602,0.008302200083022002
KADIKOY-ESENEVLER,8321,49,69,0.45354600792459854,0.005888715298641991,0.008292272563393823
USKUDAR-CEKMEKOY,21234,181,176,0.4473282202028564,0.008524065178487332,0.008288593764716964
KARTALMETRO/TOPSELVI-KADIKOY,8821,85,73,0.4487349101788264,0.00963609568076182,0.008275705702301326
YUZYIL MH.-EMINONU,8393,102,69,0.44232022993489173,0.01215298463004885,0.008221136661503634
HALKALI ISTASYONU-INONU MAHALLESI,1464,26,12,0.45050292451320373,0.017759562841530054,0.00819672131147541
KADIKOY-GOZTEPE,8788,125,72,0.4425198048881055,0.014223941738734638,0.008192990441511151
YENIDOGAN-SAMANDIRA-KADIKOY,5257,72,43,0.43779504207154457,0.013696024348487731,0.008179570097013505
BASAKSEHIR 4.ETAP-Z.BURNU METRO,7246,96,59,0.43876959139474414,0.013248688931824454,0.008142423406017113
CAMLIK HAM.- PENDIK METRO / PENDIK YHT,9460,103,77,0.4404375033078244,0.010887949260042284,0.00813953488372093
NISANTEPE - 4.LEVENT METRO,1726,23,14,0.44785581604479024,0.013325608342989572,0.008111239860950173
KURTULUS-YENIKAPI,6299,4,51,0.4469152815836375,6.350214319733291E-4,0.008096523257659947
KARTAL - KAYNARCA - VELIBABA MAH.,12117,73,98,0.45833339123172057,0.006024593546257324,0.008087810514153668
ACARLAR SITESI / ATASEHIR - USKUDAR,6812,97,55,0.44329372585494975,0.014239577216676453,0.00807398708162067
CIRCIR METRO/IMAR - VEZNECILER,8176,103,66,0.4411326033679719,0.01259784735812133,0.008072407045009784
KOCASINAN ITFAIYE-TAKSIM,2107,31,17,0.45007919945132707,0.014712861888941622,0.008068343616516375
BATISEHIR-YENIBOSNA METRO,2740,31,22,0.44980449776032116,0.011313868613138687,0.008029197080291971
FERIKOY - EMINONU,6235,8,50,0.4484683306287738,0.0012830793905372895,0.00801924619085806
TASDELEN-KADIKOY,12496,157,100,0.43890590959445747,0.012564020486555697,0.008002560819462228
USKUDAR-MUSTAFA KEMAL MAH. YENISEHIR,8998,106,72,0.44086576889622175,0.011780395643476329,0.008001778172927318
SULTANBEYLI(GOLET)- KADIKOY,17885,171,143,0.4509413500792982,0.009561084707855745,0.007995526977914454
YESILKENT - AVCILAR METROBUS,7515,30,60,0.4536931736251007,0.003992015968063872,0.007984031936127744
ATAKENT MAHALLESI - YENIBOSNA METRO,5423,68,43,0.44443482700000564,0.012539184952978056,0.007929190484971418
TEPEKENT - I.U. AVCILAR KAMPUSU,5932,85,47,0.4405275720162908,0.014329062710721511,0.007923128792987188
KADIKOY-USKUDAR,14506,126,114,0.4484724103649695,0.008686060940300565,0.007858817041224321
SEYRANTEPE - KABATAS,7257,25,57,0.44229707367896043,0.0034449497037343257,0.007854485324514262
KUSTEPE - TAKSIM,2422,29,19,0.4477907553966258,0.011973575557390587,0.007844756399669695
KAYABASI KIPTAS-MECIDIYEKOY,16084,169,126,0.4461629920239956,0.010507336483461825,0.007833872171101717
YENIDOGAN-TASDELEN-YAMANEVLER METRO,5125,63,40,0.4420123891370572,0.012292682926829269,0.007804878048780488
TARABYAUSTU-FREAHEVLER-ISTINYE ISKELE,3718,49,29,0.44106631989679623,0.013179128563743949,0.007799892415277031
TEPEUSTU-ATASEHIR-KOZYATAGI METRO,642,7,5,0.4553842815622347,0.010903426791277258,0.00778816199376947
SANCAKTEPE - YAMANEVLER METRO,7332,102,57,0.43766554908283417,0.013911620294599018,0.007774140752864157
AKSEMSETTIN - VEZNECILER,4764,65,37,0.443319725439587,0.01364399664147775,0.007766582703610411
YENIBOSNA METRO - EMINONU,6569,5,51,0.44738917794317773,7.611508601004719E-4,0.0077637387730248135
FLORYA-BAKIRKOY,7105,87,55,0.44142848770420345,0.012244897959183673,0.007741027445460943
K.S.S EGT.ARS.HST.-MECIDIYEKOY,10208,113,79,0.4422143518681553,0.011069749216300941,0.007739028213166144
BESIKTAS-AYAZAGA,5056,73,39,0.4442899530814078,0.014438291139240507,0.007713607594936709
TEKKE MEVKII - USKUDAR,3632,34,28,0.4424639093238207,0.009361233480176211,0.007709251101321586
SULTANBEYLI-YAKACIK-KARTAL,7349,9,56,0.45037553207888387,0.0012246564158388895,0.007620084365219758
KADIKOY-HILAL KONUTLARI,5912,63,45,0.43987232967295353,0.010656292286874154,0.0076116373477672535
GAZIOSMANPASA - SISLI,7098,4,54,0.4470530476988728,5.635390250774866E-4,0.0076077768385460695
KAGITHANE-CELIKTEPE-KABATAS,6576,39,50,0.4404513222412025,0.005930656934306569,0.0076034063260340635
MEHMET AKIF MAHALLESI-BAKIRKOY,3557,45,27,0.44192705438629926,0.012651110486364914,0.007590666291818949
PENDIK - MARMARA UNIV. HASTANESI - TAVSANTEPE METRO,3696,47,28,0.4431981377692674,0.012716450216450216,0.007575757575757576
TASOLUK-CEBECI MAH.,9880,95,74,0.4449842244300779,0.009615384615384616,0.007489878542510121
ZEYTINBURNU-TAKSIM,7094,5,53,0.44774430151906697,7.0482097547223E-4,0.0074711023400056385
TUYAP-GUMUSYAKA,7773,74,58,0.4433933872931741,0.009520133796474978,0.007461726489129036
SULTANBEYLI-UZUNDERE-KARTAL,8881,116,66,0.4379600603430731,0.013061592163044701,0.007431595541042675
SULTANBEYLI GOLET-HAREM USKUDAR,21706,237,160,0.4391191184981438,0.010918640007371234,0.007371233760250622
E.KADIKOY-BESIKTAS,6258,10,46,0.4488475168527387,0.0015979546180888463,0.007350591243208693
YESILKOY – TAKSIM,1507,15,11,0.4591767021186189,0.009953550099535502,0.0072992700729927005
UGURMUMCU-GUMUSPINAR- KARTAL,4527,43,33,0.45421839120844165,0.009498564170532362,0.00728959575878065
ESENKENT BAHCESEHIR - BAKIRKOY,5672,63,41,0.4435240986257633,0.01110719322990127,0.007228490832157969
BESIKTAS - MECIDIYEKOY,13559,64,98,0.4436631139245023,0.004720112102662438,0.007227671657201859
UMRANIYE-ESATPASA-GOZTEPE,1804,17,13,0.4568801108285097,0.009423503325942351,0.007206208425720621
KADIKOY-YESILBAGLAR,8335,95,60,0.43577373477161013,0.011397720455908818,0.007198560287942412
EMNIYETTEPE - HACIOSMAN METRO,2226,32,16,0.44851755798153387,0.014375561545372867,0.0071877807726864335
KIRAZLITEPE-USKUDAR,9889,128,71,0.4351524574143422,0.012943674790170896,0.0071796946101729195
AKCABURGAZ-I.U.AVCILAR KAMPUSU,5020,48,36,0.4436031600184296,0.009561752988047808,0.007171314741035857
KADIKOY-BOSTANCI,6562,7,47,0.4408313899753338,0.0010667479427003963,0.007162450472416946
AYAZAGA KOYU-MASLAK,1539,9,11,0.4578226163104222,0.005847953216374269,0.007147498375568551
YENIKAPI - SISLI,6299,1,45,0.45014681584370536,1.5875535799333228E-4,0.007143991109699952
KARTAL-VEYSELKARANI MAH,9989,22,71,0.4547087879279962,0.0022024226649314245,0.007107818600460507
GOZTEPE MAH. - BAKIRKOY,7460,82,53,0.4389754459282003,0.01099195710455764,0.0071045576407506705
SULTANBEYLI M.SINAN-SAMANDIRA-USKUDAR,9460,54,67,0.4486775269210633,0.005708245243128964,0.007082452431289641
HADIMKOY- YENIBOSNA METRO,10452,120,74,0.4396764438071657,0.011481056257175661,0.0070799846919249905
USKUDAR-HEKIMBASI,10060,131,71,0.439179110104325,0.013021868787276342,0.00705765407554672
KSS EGT VE ARS HST-INONU MAH-YENIBOSNA METRO,2551,32,18,0.4541122910673872,0.012544100352802822,0.007056056448451587
HAREM-SILE-AGVA,1136,2,8,0.5170285338499124,0.0017605633802816902,0.007042253521126761
ATAKENT-AKSARAY,8153,26,57,0.45109202440468826,0.003189010180301729,0.006991291549123022
