line,total_obs,zscore_anomaly_count,iforest_anomaly_count,avg_iforest_score,zscore_anomaly_rate,iforest_anomaly_rate
KADIKOY-ATASEHIR,6706,134,81,0.411115578476602,0.0199821055770951,0.0120787354607813
ADALAR-KABATAS,7239,72,87,0.4241523031145881,0.0099461251554082,0.0120182345627849
TURGUTREIS - EMINONU,2422,33,29,0.4104473006310276,0.0136251032204789,0.0119735755573905
BINEVLER - MASLAK,12554,268,150,0.4033432806836023,0.0213477776007646,0.0119483829855026
ZUMRUTEVLER - HUZUREVI-MALTEPE,11476,177,137,0.4138498806827009,0.0154234925060996,0.0119379574764726
YENIDOGAN-MARMARA UNIVERSITESI BASIBUYUK KAMPUSU,5226,111,62,0.4185286609349898,0.0212399540757749,0.0118637581324148
BALABAN KOYU-BAYRAMPASA METRO,4492,88,53,0.4168098631850545,0.0195903829029385,0.0117987533392698
SULTANBEYLI-BOSTANCI,4578,77,54,0.4085675920593841,0.0168195718654434,0.0117955439056356
ORTADAG SAMANDIRA-ALTUNIZADE METROBUS,3405,55,40,0.4118530945158498,0.0161527165932452,0.0117474302496328
K.S.S HASTANESI-HALKALI-MEHMETAKIF MAH.-BASAKSEHIR 4.ETAP,7151,116,84,0.4188912909968051,0.0162215074814711,0.0117466088658928
SADABAT EVLERI- SISLI,597,0,7,0.4167745056130199,0.0,0.0117252931323283
I.U CERRAHPASA-CUMHURIYET MAH. METROBUS,768,0,9,0.4608278315831378,0.0,0.01171875
TARABYAUSTU - KABATAS,7267,28,85,0.4345679725600953,0.0038530342644832,0.0116967111600385
DIKILITAS-EMINONU,4448,87,52,0.4108128321296687,0.0195593525179856,0.0116906474820143
KOCASINAN ITFAIYE-TAKSIM,2054,31,24,0.4111293192898256,0.0150925024342745,0.0116845180136319
KAZIMKARABEKIR-SARIYER,4636,98,54,0.4050838670079363,0.0211389128559102,0.0116479723899913
ZEYTINBURNU - MECIDIYEKOY,6969,6,81,0.4292947950076935,0.0008609556607834697,0.0116229014205768
ESENYURT INCIRTEPE-AKSARAY,3101,42,36,0.412919214776457,0.0135440180586907,0.0116091583360206
ATAKENT 1. ETAP - HALKALI MARMARAY,517,0,6,0.4070524401879011,0.0,0.011605415860735
KADIKOY-KOSUYOLU-USKUDAR,2503,37,29,0.4128583799405598,0.0147822612864562,0.0115860966839792
TASOLUK - TEKSTILKENT METRO,1468,8,17,0.4099547319942013,0.0054495912806539,0.0115803814713896
BATISEHIR-MECIDIYEKOY,3991,70,46,0.4064552676380178,0.0175394637935354,0.0115259333500375
TOKATKOY-CAVUSBASI,4869,97,56,0.4035959691963396,0.0199219552269459,0.0115013349763811
DEPREM PARKI - EMINONU,523,0,6,0.4147837856268325,0.0,0.011472275334608
KUCUKCEKMECE – ISTOC,5951,88,68,0.4245221816133698,0.0147874306839186,0.011426650983028
KOCASINAN – ZEYTINBURNU METRO,1838,22,21,0.4093055946036133,0.0119695321001088,0.0114254624591947
YAYALAR MAH.-MARMARA UNIV.HST.-KARTAL METRO,4468,81,51,0.408676517521822,0.0181289167412712,0.011414503133393
AVCILAR-SOGUTLUCESME,6768,96,77,0.4477225736372479,0.0141843971631205,0.0113770685579196
EMINONU - KULAKSIZ,6162,14,70,0.4215251981438357,0.0022719896137617,0.0113599480688088
LEVAZIM MAHALLESI - KABATAS,3524,60,40,0.4082357424214304,0.0170261066969353,0.0113507377979568
BEYLIKDUZU - AVCILAR,1410,21,16,0.4263092666134252,0.0148936170212765,0.0113475177304964
MEDENIYET UNV.-PENDIK METRO YHT,2910,31,33,0.4150739379558181,0.0106529209621993,0.011340206185567
USKUDAR - UMRANIYE - DUDULLU,3351,66,38,0.4033436354437176,0.0196956132497761,0.0113398985377499
USKUDAR-YAVUZTURK MAHALLESI,10496,234,119,0.3994466407418328,0.0222942073170731,0.0113376524390243
ATESTUGLA - EMINONU,11469,230,130,0.4098728713992219,0.0200540587671113,0.0113349027814107
CEBECI MAHALLESI - EMINONU,9974,51,113,0.4378077886896113,0.0051132945658712,0.0113294565871265
BINEVLER-YENIKAPI,3741,65,42,0.4106343683322073,0.0173750334135257,0.0112269446672012
TOPKAPI-KAZLICESME,6681,119,75,0.4118597062911441,0.0178117048346055,0.0112258643915581
KUCUKSU-CAVUSBASI-CENGELDERE,3211,50,36,0.4067787946577621,0.0155714730613516,0.0112114606041731
YENI MAHALLE-KADIKOY,1787,28,20,0.4079805858532743,0.0156687185226636,0.0111919418019026
CEKMEKOY-YAMANEVLER METRO,5811,101,65,0.4107086486441787,0.0173808294613663,0.0111856823266219
ARKBOYU-TOKATKOY,3757,79,42,0.4040089440640368,0.0210274154910833,0.0111791322863987
PIYALEPASA MAH.-TAKSIM,3311,62,37,0.4117552626883587,0.0187254605859257,0.0111748716399879
ORTAKOY-DEREBOYU- TAKSIM,13787,27,154,0.4393328302583328,0.0019583665772104,0.0111699426996445
BATI ATASEHIR / KUCUKBAKKALKOY - KADIKOY,8781,190,98,0.4054330426011455,0.0216376266939984,0.0111604600842728
UCUNCU HAVAALANI-MECIDIYEKOY,5828,113,65,0.4153485543763757,0.0193891557995881,0.011153054221002
YESILKOY – TAKSIM,1435,15,16,0.4162543241586209,0.0104529616724738,0.0111498257839721
BESIKTAS - MECIDIYEKOY,13559,64,151,0.4354968166657362,0.0047201121026624,0.0111365144922191
PINAR MAHALLESI - 4.LEVENT METRO,4860,103,54,0.4029584482464795,0.02119341563786,0.0111111111111111
